disease_id	disease_name	symptom_id	symptom_name
UMLS:C0018099	gout	UMLS:C0030193	pain
UMLS:C0018099	gout	UMLS:C0332575	redness
UMLS:C0018099	gout	UMLS:C0038999	swelling
UMLS:C0018099	gout	UMLS:C0041834	erythema
UMLS:C0018099	gout	UMLS:C0743482	emphysematous change
UMLS:C0018099	gout	UMLS:C0234233	sore to touch
UMLS:C0018099	gout	UMLS:C0086439	hypokinesia
UMLS:C0018099	gout	UMLS:C0003962	ascites
UMLS:C0018099	gout	UMLS:C0376405	patient non compliance
UMLS:C0040034	thrombocytopaenia	UMLS:C0013491	ecchymosis
UMLS:C0040034	thrombocytopaenia	UMLS:C0085702	monocytosis
UMLS:C0040034	thrombocytopaenia	UMLS:C0032781	posterior rhinorrhea
UMLS:C0040034	thrombocytopaenia	UMLS:C0019080	haemorrhage
UMLS:C0040034	thrombocytopaenia	UMLS:C0231835	tachypnea
UMLS:C0040034	thrombocytopaenia	UMLS:C0015967	fever
UMLS:C0040034	thrombocytopaenia	UMLS:C0033774	pruritus
UMLS:C0040034	thrombocytopaenia	UMLS:C0020649	hypotension
UMLS:C0040034	thrombocytopaenia	UMLS:C0015672	fatigue
UMLS:C0020615	hypoglycemia	UMLS:C0241526	unresponsiveness
UMLS:C0020615	hypoglycemia	UMLS:C0020672	hypothermia, natural
UMLS:C0020615	hypoglycemia	UMLS:C0542044	incoherent
UMLS:C0020615	hypoglycemia	UMLS:C0151878	qt interval prolonged
UMLS:C0020615	hypoglycemia	UMLS:C0311395	lameness
UMLS:C0020615	hypoglycemia	UMLS:C1456822	claudication
UMLS:C0020615	hypoglycemia	UMLS:C0041657	unconscious state
UMLS:C0020615	hypoglycemia	UMLS:C0392162	clammy skin
UMLS:C0020615	hypoglycemia	UMLS:C0032617	polyuria
UMLS:C0020615	hypoglycemia	UMLS:C0476273	distress respiratory
UMLS:C0020615	hypoglycemia	UMLS:C0020649	hypotension
UMLS:C0032290	pneumonia aspiration	UMLS:C0264576	mediastinal shift
UMLS:C0032290	pneumonia aspiration	UMLS:C0015967	fever
UMLS:C0032290	pneumonia aspiration	UMLS:C0009024	clonus
UMLS:C0032290	pneumonia aspiration	UMLS:C0856054	mental status changes
UMLS:C0032290	pneumonia aspiration	UMLS:C0029053	decreased translucency
UMLS:C0032290	pneumonia aspiration	UMLS:C0241526	unresponsiveness
UMLS:C0032290	pneumonia aspiration	UMLS:C0277794	extreme exhaustion
UMLS:C0032290	pneumonia aspiration	UMLS:C0085628	stupor
UMLS:C0032290	pneumonia aspiration	UMLS:C0036572	seizure
UMLS:C0032290	pneumonia aspiration	UMLS:C1096646	transaminitis
UMLS:C0032290	pneumonia aspiration	UMLS:C0018991	hemiplegia
UMLS:C0032290	pneumonia aspiration	UMLS:C0010200	cough
UMLS:C0032290	pneumonia aspiration	UMLS:C0232517	gurgle
UMLS:C0032290	pneumonia aspiration	UMLS:C0030193	pain
UMLS:C0032290	pneumonia aspiration	UMLS:C0011991	diarrhea
UMLS:C0032290	pneumonia aspiration	UMLS:C0000737	pain abdominal
UMLS:C0009319	colitis	UMLS:C0015967	fever
UMLS:C0009319	colitis	UMLS:C0205400	thicken
UMLS:C0009319	colitis	UMLS:C0457097	green sputum
UMLS:C0009319	colitis	UMLS:C0042963	vomiting
UMLS:C0009319	colitis	UMLS:C0027498	nausea and vomiting
UMLS:C0009319	colitis	UMLS:C0541798	awakening early
UMLS:C0009319	colitis	UMLS:C0030193	pain
UMLS:C0009319	colitis	UMLS:C0027497	nausea
UMLS:C0009319	colitis	UMLS:C0085593	chill
UMLS:C0009319	colitis	UMLS:C0232726	tenesmus
UMLS:C0009319	colitis	UMLS:C0150045	urge incontinence
UMLS:C0009319	colitis	UMLS:C0000737	pain abdominal
UMLS:C0009319	colitis	UMLS:C0578150	hemodynamically stable
UMLS:C1510475	diverticulosis	UMLS:C1167754	fecaluria
UMLS:C1510475	diverticulosis	UMLS:C0009806	constipation
UMLS:C1510475	diverticulosis	UMLS:C0549483	abscess bacterial
UMLS:C1510475	diverticulosis	UMLS:C0744740	heme positive
UMLS:C1510475	diverticulosis	UMLS:C0220870	lightheadedness
UMLS:C1510475	diverticulosis	UMLS:C0011991	diarrhea
UMLS:C1510475	diverticulosis	UMLS:C0019080	haemorrhage
UMLS:C1510475	diverticulosis	UMLS:C0030193	pain
UMLS:C1510475	diverticulosis	UMLS:C0221151	projectile vomiting
UMLS:C1510475	diverticulosis	UMLS:C0232894	pneumatouria
UMLS:C1510475	diverticulosis	UMLS:C1511606	cystic lesion
UMLS:C1510475	diverticulosis	UMLS:C0003123	anorexia
UMLS:C1510475	diverticulosis	UMLS:C0027497	nausea
UMLS:C1510475	diverticulosis	UMLS:C0424000	feeling suicidal
UMLS:C1510475	diverticulosis	UMLS:C0150041	feeling hopeless
UMLS:C0038663	suicide attempt	UMLS:C0233762	hallucinations auditory
UMLS:C0038663	suicide attempt	UMLS:C0917801	sleeplessness
UMLS:C0038663	suicide attempt	UMLS:C0438696	suicidal
UMLS:C0038663	suicide attempt	UMLS:C0424230	motor retardation
UMLS:C0038663	suicide attempt	UMLS:C0424109	weepiness
UMLS:C0038663	suicide attempt	UMLS:C0235198	unable to concentrate
UMLS:C0038663	suicide attempt	UMLS:C0234544	todd paralysis
UMLS:C0038663	suicide attempt	UMLS:C0233481	worry
UMLS:C0038663	suicide attempt	UMLS:C0015672	fatigue
UMLS:C0038663	suicide attempt	UMLS:C0040822	tremor
UMLS:C0038663	suicide attempt	UMLS:C0740880	alcoholic withdrawal symptoms
UMLS:C0038663	suicide attempt	UMLS:C0085631	agitation
UMLS:C0038663	suicide attempt	UMLS:C0241526	unresponsiveness
UMLS:C0038663	suicide attempt	UMLS:C0312422	blackout
UMLS:C0038663	suicide attempt	UMLS:C0424092	withdraw
UMLS:C0038663	suicide attempt	UMLS:C1299586	difficulty
UMLS:C0038663	suicide attempt	UMLS:C0022107	irritable mood
UMLS:C0038663	suicide attempt	UMLS:C0234215	sensory discomfort
UMLS:C0038663	suicide attempt	UMLS:C0013144	drowsiness
UMLS:C0038663	suicide attempt	UMLS:C0016579	formication
UMLS:C0038663	suicide attempt	UMLS:C0041657	unconscious state
UMLS:C0038663	suicide attempt	UMLS:C0015967	fever
UMLS:C0038663	suicide attempt	UMLS:C0010200	cough
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0457096	yellow sputum
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0006625	cachexia
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0085593	chill
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0043096	decreased body weight
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0239134	productive cough
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0231528	myalgia
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0011991	diarrhea
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0151315	neck stiffness
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0239133	hacking cough
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C1384606	dyspareunia
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0020621	hypokalemia
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0231807	dyspnea on exertion
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0149758	poor dentition
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C1096646	transaminitis
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0850149	non-productive cough
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0018681	headache
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0857516	floppy
UMLS:C0032305	Pneumocystis carinii pneumonia	UMLS:C0233308	spontaneous rupture of membranes
UMLS:C0019163	hepatitis B	UMLS:C0233467	inappropriate affect
UMLS:C0019163	hepatitis B	UMLS:C0231835	tachypnea
UMLS:C0019163	hepatitis B	UMLS:C0457096	yellow sputum
UMLS:C0019163	hepatitis B	UMLS:C0221151	projectile vomiting
UMLS:C0019163	hepatitis B	UMLS:C0576456	poor feeding
UMLS:C0019163	hepatitis B	UMLS:C0000737	pain abdominal
UMLS:C0019163	hepatitis B	UMLS:C0232498	abdominal tenderness
UMLS:C0019163	hepatitis B	UMLS:C0558195	wheelchair bound
UMLS:C0019163	hepatitis B	UMLS:C0859032	moan
UMLS:C0030567	parkinson disease	UMLS:C1321756	achalasia
UMLS:C0030567	parkinson disease	UMLS:C0085639	fall
UMLS:C0030567	parkinson disease	UMLS:C0427008	stiffness
UMLS:C0030567	parkinson disease	UMLS:C0424092	withdraw
UMLS:C0030567	parkinson disease	UMLS:C0085631	agitation
UMLS:C0030567	parkinson disease	UMLS:C0018991	hemiplegia
UMLS:C0030567	parkinson disease	UMLS:C1299586	difficulty
UMLS:C0030567	parkinson disease	UMLS:C0241526	unresponsiveness
UMLS:C0030567	parkinson disease	UMLS:C0039070	syncope
UMLS:C0030567	parkinson disease	UMLS:C0427055	facial paresis
UMLS:C0030567	parkinson disease	UMLS:C0149746	orthostasis
UMLS:C0030567	parkinson disease	UMLS:C0233481	worry
UMLS:C0030567	parkinson disease	UMLS:C0013144	drowsiness
UMLS:C0030567	parkinson disease	UMLS:C0234450	sleepy
UMLS:C0030567	parkinson disease	UMLS:C0018965	hematuria
UMLS:C0030567	parkinson disease	UMLS:C0040822	tremor
UMLS:C0030567	parkinson disease	UMLS:C0028081	night sweat
UMLS:C0030567	parkinson disease	UMLS:C0577559	mass of body structure
UMLS:C0024299	lymphoma	UMLS:C0221198	lesion
UMLS:C0024299	lymphoma	UMLS:C0015967	fever
UMLS:C0024299	lymphoma	UMLS:C0221232	welt
UMLS:C0024299	lymphoma	UMLS:C1096646	transaminitis
UMLS:C0024299	lymphoma	UMLS:C0043096	decreased body weight
UMLS:C0024299	lymphoma	UMLS:C0004134	ataxia
UMLS:C0024299	lymphoma	UMLS:C0040264	tinnitus
UMLS:C0024299	lymphoma	UMLS:C0020303	hydropneumothorax
UMLS:C0024299	lymphoma	UMLS:C0429562	superimposition
UMLS:C0024299	lymphoma	UMLS:C0019079	haemoptysis
UMLS:C0024299	lymphoma	UMLS:C0015672	fatigue
UMLS:C0024299	lymphoma	UMLS:C0557875	tired
UMLS:C0024299	lymphoma	UMLS:C0085602	polydypsia
UMLS:C0024299	lymphoma	UMLS:C0241705	difficulty passing urine
UMLS:C0020456	hyperglycemia	UMLS:C0234233	sore to touch
UMLS:C0020456	hyperglycemia	UMLS:C0033774	pruritus
UMLS:C0020456	hyperglycemia	UMLS:C0235129	feeling strange
UMLS:C0020456	hyperglycemia	UMLS:C0241157	pustule
UMLS:C0020456	hyperglycemia	UMLS:C0332601	cushingoid facies
UMLS:C0020456	hyperglycemia	UMLS:C0878661	cushingoid habitus
UMLS:C0020456	hyperglycemia	UMLS:C0043096	decreased body weight
UMLS:C0020456	hyperglycemia	UMLS:C0344315	mood depressed
UMLS:C0020456	hyperglycemia	UMLS:C0239301	estrogen use
UMLS:C0020456	hyperglycemia	UMLS:C0043144	wheezing
UMLS:C0020456	hyperglycemia	UMLS:C0003962	ascites
UMLS:C0020456	hyperglycemia	UMLS:C0036572	seizure
UMLS:C0085584	encephalopathy	UMLS:C0242143	uncoordination
UMLS:C0085584	encephalopathy	UMLS:C0232766	asterixis
UMLS:C0085584	encephalopathy	UMLS:C0019080	haemorrhage
UMLS:C0085584	encephalopathy	UMLS:C0013144	drowsiness
UMLS:C0085584	encephalopathy	UMLS:C0234450	sleepy
UMLS:C0085584	encephalopathy	UMLS:C0424530	absences finding
UMLS:C0085584	encephalopathy	UMLS:C0872410	posturing
UMLS:C0085584	encephalopathy	UMLS:C0236018	aura
UMLS:C0085584	encephalopathy	UMLS:C0270844	tonic seizures
UMLS:C0085584	encephalopathy	UMLS:C0742985	debilitation
UMLS:C0085584	encephalopathy	UMLS:C0239110	consciousness clear
UMLS:C0085584	encephalopathy	UMLS:C0241526	unresponsiveness
UMLS:C0085584	encephalopathy	UMLS:C0205400	thicken
UMLS:C0085584	encephalopathy	UMLS:C0086439	hypokinesia
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0392680	shortness of breath
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0030193	pain
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0042963	vomiting
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0027497	nausea
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0428977	bradycardia
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0000737	pain abdominal
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0015967	fever
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0008767	cicatrisation
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0264576	mediastinal shift
UMLS:C0040961	tricuspid valve insufficiency	UMLS:C0338656	impaired cognition
UMLS:C0002395	Alzheimer's disease	UMLS:C0013132	drool
UMLS:C0002395	Alzheimer's disease	UMLS:C0085631	agitation
UMLS:C0002395	Alzheimer's disease	UMLS:C0028084	nightmare
UMLS:C0002395	Alzheimer's disease	UMLS:C0035508	rhonchus
UMLS:C0002395	Alzheimer's disease	UMLS:C0239110	consciousness clear
UMLS:C0002395	Alzheimer's disease	UMLS:C0235231	pin-point pupils
UMLS:C0002395	Alzheimer's disease	UMLS:C0425251	bedridden
UMLS:C0002395	Alzheimer's disease	UMLS:C0741453	bedridden
UMLS:C0002395	Alzheimer's disease	UMLS:C0871754	frail
UMLS:C0002395	Alzheimer's disease	UMLS:C0234379	tremor resting
UMLS:C0002395	Alzheimer's disease	UMLS:C0020461	hyperkalemia
UMLS:C0002395	Alzheimer's disease	UMLS:C0427055	facial paresis
UMLS:C0002395	Alzheimer's disease	UMLS:C0541992	groggy
UMLS:C0002395	Alzheimer's disease	UMLS:C0231530	muscle twitch
UMLS:C0002395	Alzheimer's disease	UMLS:C0558195	wheelchair bound
UMLS:C0002395	Alzheimer's disease	UMLS:C0040822	tremor
UMLS:C0002395	Alzheimer's disease	UMLS:C0010200	cough
UMLS:C0002395	Alzheimer's disease	UMLS:C0015967	fever
UMLS:C0006840	candidiasis	UMLS:C0011991	diarrhea
UMLS:C0006849	oral candidiasis	UMLS:C0011991	diarrhea
UMLS:C0006840	candidiasis	UMLS:C0242429	throat sore
UMLS:C0006849	oral candidiasis	UMLS:C0242429	throat sore
UMLS:C0006840	candidiasis	UMLS:C0043096	decreased body weight
UMLS:C0006849	oral candidiasis	UMLS:C0043096	decreased body weight
UMLS:C0006840	candidiasis	UMLS:C0085593	chill
UMLS:C0006849	oral candidiasis	UMLS:C0085593	chill
UMLS:C0006840	candidiasis	UMLS:C0018681	headache
UMLS:C0006849	oral candidiasis	UMLS:C0018681	headache
UMLS:C0006840	candidiasis	UMLS:C0232498	abdominal tenderness
UMLS:C0006849	oral candidiasis	UMLS:C0232498	abdominal tenderness
UMLS:C0006840	candidiasis	UMLS:C0376405	patient non compliance
UMLS:C0006849	oral candidiasis	UMLS:C0376405	patient non compliance
UMLS:C0006840	candidiasis	UMLS:C0085636	photophobia
UMLS:C0006849	oral candidiasis	UMLS:C0085636	photophobia
UMLS:C0006840	candidiasis	UMLS:C0028081	night sweat
UMLS:C0006849	oral candidiasis	UMLS:C0028081	night sweat
UMLS:C0006840	candidiasis	UMLS:C0221150	painful swallowing
UMLS:C0006849	oral candidiasis	UMLS:C0221150	painful swallowing
UMLS:C0006840	candidiasis	UMLS:C0149758	poor dentition
UMLS:C0006849	oral candidiasis	UMLS:C0149758	poor dentition
UMLS:C0006840	candidiasis	UMLS:C1096646	transaminitis
UMLS:C0006849	oral candidiasis	UMLS:C1096646	transaminitis
UMLS:C0006840	candidiasis	UMLS:C0850149	non-productive cough
UMLS:C0006849	oral candidiasis	UMLS:C0850149	non-productive cough
UMLS:C0006840	candidiasis	UMLS:C0559546	adverse reaction
UMLS:C0006840	candidiasis	UMLS:C0879626	adverse effect
UMLS:C0006849	oral candidiasis	UMLS:C0559546	adverse reaction
UMLS:C0006849	oral candidiasis	UMLS:C0879626	adverse effect
UMLS:C0006840	candidiasis	UMLS:C1291077	abdominal bloating
UMLS:C0006849	oral candidiasis	UMLS:C1291077	abdominal bloating
UMLS:C0442874	neuropathy	UMLS:C0004093	asthenia
UMLS:C0442874	neuropathy	UMLS:C0028643	numbness
UMLS:C0442874	neuropathy	UMLS:C0027498	nausea and vomiting
UMLS:C0442874	neuropathy	UMLS:C0541798	awakening early
UMLS:C0442874	neuropathy	UMLS:C0020303	hydropneumothorax
UMLS:C0442874	neuropathy	UMLS:C0429562	superimposition
UMLS:C0442874	neuropathy	UMLS:C0231230	fatigability
UMLS:C0442874	neuropathy	UMLS:C0232726	tenesmus
UMLS:C0442874	neuropathy	UMLS:C0030193	pain
UMLS:C0442874	neuropathy	UMLS:C0232854	slowing of urinary stream
UMLS:C0022658	kidney disease	UMLS:C0392680	shortness of breath
UMLS:C0022658	kidney disease	UMLS:C0020461	hyperkalemia
UMLS:C0022658	kidney disease	UMLS:C0008031	pain chest
UMLS:C0022658	kidney disease	UMLS:C0015967	fever
UMLS:C0022658	kidney disease	UMLS:C0232995	gravida 0
UMLS:C0022658	kidney disease	UMLS:C0151706	bleeding of vagina
UMLS:C0023267	fibroid tumor	UMLS:C0233071	para 2
UMLS:C0023267	fibroid tumor	UMLS:C0019080	haemorrhage
UMLS:C0023267	fibroid tumor	UMLS:C0156543	abortion
UMLS:C0023267	fibroid tumor	UMLS:C0232943	intermenstrual heavy bleeding
UMLS:C0023267	fibroid tumor	UMLS:C0026827	muscle hypotonia
UMLS:C0023267	fibroid tumor	UMLS:C0241938	hypotonic
UMLS:C0023267	fibroid tumor	UMLS:C0232997	previous pregnancies 2
UMLS:C0023267	fibroid tumor	UMLS:C0392680	shortness of breath
UMLS:C0023267	fibroid tumor	UMLS:C0015967	fever
UMLS:C0023267	fibroid tumor	UMLS:C0018834	heartburn
UMLS:C0023267	fibroid tumor	UMLS:C0860096	primigravida
UMLS:C0023267	fibroid tumor	UMLS:C0702118	abnormally hard consistency
UMLS:C0023267	fibroid tumor	UMLS:C1405524	proteinemia
UMLS:C0017601	glaucoma	UMLS:C0085639	fall
UMLS:C0017601	glaucoma	UMLS:C0000731	distended abdomen
UMLS:C0017601	glaucoma	UMLS:C1273573	unsteady gait
UMLS:C0017601	glaucoma	UMLS:C0030554	paresthesia
UMLS:C0017601	glaucoma	UMLS:C0020625	hyponatremia
UMLS:C0017601	glaucoma	UMLS:C0085631	agitation
UMLS:C0017601	glaucoma	UMLS:C0041657	unconscious state
UMLS:C0017601	glaucoma	UMLS:C0085624	burning sensation
UMLS:C0017601	glaucoma	UMLS:C0221198	lesion
UMLS:C0017601	glaucoma	UMLS:C0577559	mass of body structure
UMLS:C0027627	neoplasm metastasis	UMLS:C0205400	thicken
UMLS:C0027627	neoplasm metastasis	UMLS:C1269955	tumor cell invasion
UMLS:C0027627	neoplasm metastasis	UMLS:C1513183	metastatic lesion
UMLS:C0027627	neoplasm metastasis	UMLS:C0007859	pain neck
UMLS:C0027627	neoplasm metastasis	UMLS:C0034079	lung nodule
UMLS:C0027627	neoplasm metastasis	UMLS:C0030193	pain
UMLS:C0027627	neoplasm metastasis	UMLS:C0000737	pain abdominal
UMLS:C0027627	neoplasm metastasis	UMLS:C0149696	food intolerance
UMLS:C0027627	neoplasm metastasis	UMLS:C0577559	mass of body structure
UMLS:C0027627	neoplasm metastasis	UMLS:C0741302	atypia
UMLS:C0007102	malignant tumor of colon	UMLS:C0221198	lesion
UMLS:C0699790	carcinoma colon	UMLS:C0221198	lesion
UMLS:C0007102	malignant tumor of colon	UMLS:C0242453	prostatism
UMLS:C0699790	carcinoma colon	UMLS:C0242453	prostatism
UMLS:C0007102	malignant tumor of colon	UMLS:C0009806	constipation
UMLS:C0699790	carcinoma colon	UMLS:C0009806	constipation
UMLS:C0007102	malignant tumor of colon	UMLS:C0858924	general discomfort
UMLS:C0699790	carcinoma colon	UMLS:C0858924	general discomfort
UMLS:C0007102	malignant tumor of colon	UMLS:C0011991	diarrhea
UMLS:C0699790	carcinoma colon	UMLS:C0011991	diarrhea
UMLS:C0007102	malignant tumor of colon	UMLS:C0000737	pain abdominal
UMLS:C0699790	carcinoma colon	UMLS:C0000737	pain abdominal
UMLS:C0007102	malignant tumor of colon	UMLS:C0152032	urinary hesitation
UMLS:C0699790	carcinoma colon	UMLS:C0152032	urinary hesitation
UMLS:C0007102	malignant tumor of colon	UMLS:C0857087	dizzy spells
UMLS:C0699790	carcinoma colon	UMLS:C0857087	dizzy spells
UMLS:C0007102	malignant tumor of colon	UMLS:C0278146	shooting pain
UMLS:C0699790	carcinoma colon	UMLS:C0278146	shooting pain
UMLS:C0007102	malignant tumor of colon	UMLS:C0428977	bradycardia
UMLS:C0699790	carcinoma colon	UMLS:C0428977	bradycardia
UMLS:C0007102	malignant tumor of colon	UMLS:C0042963	vomiting
UMLS:C0699790	carcinoma colon	UMLS:C0042963	vomiting
UMLS:C0007102	malignant tumor of colon	UMLS:C0694547	systolic ejection murmur
UMLS:C0699790	carcinoma colon	UMLS:C0694547	systolic ejection murmur
UMLS:C0007102	malignant tumor of colon	UMLS:C0027497	nausea
UMLS:C0699790	carcinoma colon	UMLS:C0027497	nausea
UMLS:C0007102	malignant tumor of colon	UMLS:C0235250	hyperemesis
UMLS:C0699790	carcinoma colon	UMLS:C0235250	hyperemesis
UMLS:C0007102	malignant tumor of colon	UMLS:C0085602	polydypsia
UMLS:C0699790	carcinoma colon	UMLS:C0085602	polydypsia
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0032617	polyuria
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0042963	vomiting
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0027497	nausea
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0000737	pain abdominal
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0443260	milky
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0235129	feeling strange
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0232517	gurgle
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0027769	nervousness
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0232498	abdominal tenderness
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0232605	regurgitates after swallowing
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0344232	vision blurred
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0152032	urinary hesitation
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0011991	diarrhea
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0036572	seizure
UMLS:C0011880	ketoacidosis diabetic	UMLS:C0236018	aura
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0013144	drowsiness
UMLS:C0494475	tonic-clonic seizures	UMLS:C0013144	drowsiness
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0542073	lip smacking
UMLS:C0494475	tonic-clonic seizures	UMLS:C0542073	lip smacking
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0027066	myoclonus
UMLS:C0494475	tonic-clonic seizures	UMLS:C0027066	myoclonus
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0040822	tremor
UMLS:C0494475	tonic-clonic seizures	UMLS:C0040822	tremor
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0751466	phonophobia
UMLS:C0494475	tonic-clonic seizures	UMLS:C0751466	phonophobia
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0522336	rolling of eyes
UMLS:C0494475	tonic-clonic seizures	UMLS:C0522336	rolling of eyes
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0234450	sleepy
UMLS:C0494475	tonic-clonic seizures	UMLS:C0234450	sleepy
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0019572	hirsutism
UMLS:C0494475	tonic-clonic seizures	UMLS:C0019572	hirsutism
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0554980	moody
UMLS:C0494475	tonic-clonic seizures	UMLS:C0554980	moody
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0231530	muscle twitch
UMLS:C0494475	tonic-clonic seizures	UMLS:C0231530	muscle twitch
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0241526	unresponsiveness
UMLS:C0494475	tonic-clonic seizures	UMLS:C0241526	unresponsiveness
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0018681	headache
UMLS:C0494475	tonic-clonic seizures	UMLS:C0018681	headache
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0002416	ambidexterity
UMLS:C0494475	tonic-clonic seizures	UMLS:C0002416	ambidexterity
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0424530	absences finding
UMLS:C0494475	tonic-clonic seizures	UMLS:C0424530	absences finding
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0037763	spasm
UMLS:C0494475	tonic-clonic seizures	UMLS:C0037763	spasm
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C0043096	decreased body weight
UMLS:C0494475	tonic-clonic seizures	UMLS:C0043096	decreased body weight
UMLS:C0014549	tonic-clonic epilepsy	UMLS:C1269955	tumor cell invasion
UMLS:C0494475	tonic-clonic seizures	UMLS:C1269955	tumor cell invasion
UMLS:C0006826	malignant neoplasms	UMLS:C0232118	pulsus paradoxus
UMLS:C0006826	malignant neoplasms	UMLS:C1291692	gravida 10
UMLS:C0006826	malignant neoplasms	UMLS:C0577559	mass of body structure
UMLS:C0006826	malignant neoplasms	UMLS:C0221198	lesion
UMLS:C0006826	malignant neoplasms	UMLS:C0018834	heartburn
UMLS:C0006826	malignant neoplasms	UMLS:C0028081	night sweat
UMLS:C0006826	malignant neoplasms	UMLS:C0205400	thicken
UMLS:C0006826	malignant neoplasms	UMLS:C0085593	chill
UMLS:C0006826	malignant neoplasms	UMLS:C0029053	decreased translucency
UMLS:C0006826	malignant neoplasms	UMLS:C0000737	pain abdominal
UMLS:C0006826	malignant neoplasms	UMLS:C0541911	dullness
UMLS:C0006826	malignant neoplasms	UMLS:C0149696	food intolerance
UMLS:C0006826	malignant neoplasms	UMLS:C0476273	distress respiratory
UMLS:C0006826	malignant neoplasms	UMLS:C0020649	hypotension
UMLS:C1145670	respiratory failure	UMLS:C0018991	hemiplegia
UMLS:C1145670	respiratory failure	UMLS:C0037384	snore
UMLS:C1145670	respiratory failure	UMLS:C0241526	unresponsiveness
UMLS:C1145670	respiratory failure	UMLS:C0239134	productive cough
UMLS:C1145670	respiratory failure	UMLS:C0013404	dyspnea
UMLS:C1145670	respiratory failure	UMLS:C0231835	tachypnea
UMLS:C1145670	respiratory failure	UMLS:C0020461	hyperkalemia
UMLS:C1145670	respiratory failure	UMLS:C0086439	hypokinesia
UMLS:C1145670	respiratory failure	UMLS:C0232201	sinus rhythm
UMLS:C1145670	respiratory failure	UMLS:C0427108	general unsteadiness
UMLS:C1145670	respiratory failure	UMLS:C0006318	bruit
UMLS:C1145670	respiratory failure	UMLS:C0239110	consciousness clear
UMLS:C1145670	respiratory failure	UMLS:C0392680	shortness of breath
UMLS:C1145670	respiratory failure	UMLS:C0221198	lesion
UMLS:C1145670	respiratory failure	UMLS:C0332575	redness
UMLS:C0025202	melanoma	UMLS:C0577559	mass of body structure
UMLS:C0025202	melanoma	UMLS:C0221166	paraparesis
UMLS:C0025202	melanoma	UMLS:C0015967	fever
UMLS:C0025202	melanoma	UMLS:C0232995	gravida 0
UMLS:C0025202	melanoma	UMLS:C0030193	pain
UMLS:C0025202	melanoma	UMLS:C0033774	pruritus
UMLS:C0025202	melanoma	UMLS:C0024103	mass in breast
UMLS:C0025202	melanoma	UMLS:C0042963	vomiting
